"id","date","fear_greed_index","fear_greed_rating","vix","created_at","qqq_close","smh_close","spx_close","dji_close"
"22134","23/9/2021 00:00:00","24.5",,"18.63","12/4/2026 22:56:10","362.77","132.5","4448.98","34764.82"
"22135","24/9/2021 00:00:00","23.8333",,"17.75","12/4/2026 22:56:10","363.11","132.15","4455.48","34798"
"22136","27/9/2021 00:00:00","24.7667",,"18.76","12/4/2026 22:56:10","360.21","131.67","4443.11","34869.37"
"22137","28/9/2021 00:00:00","12.4667",,"23.25","12/4/2026 22:56:10","350.02","126.37","4352.63","34299.99"
"22138","29/9/2021 00:00:00","12.4833",,"22.56","12/4/2026 22:56:10","349.45","124.47","4359.46","34390.72"
"22139","30/9/2021 00:00:00","9.9667",,"23.14","12/4/2026 22:56:10","348.16","124.32","4307.54","33843.92"
"23340","12/4/2026 00:00:00","37.7","fear","19.23","12/4/2026 23:05:09","611.07","436.88","6816.89","47916.57"
"22347","11/7/2022 00:00:00","30.3714",,"26.17","12/4/2026 22:56:10","282.38","99.32","3854.43","31173.84"
"22348","12/7/2022 00:00:00","30.3143",,"27.29","12/4/2026 22:56:10","279.64","99.28","3818.8","30981.33"
"22349","13/7/2022 00:00:00","27.2857",,"26.82","12/4/2026 22:56:10","279.07","100.07","3801.78","30772.79"
"22350","14/7/2022 00:00:00","26.5143",,"26.4","12/4/2026 22:56:10","280.06","102.18","3790.38","30630.17"
"22351","15/7/2022 00:00:00","33.2857",,"24.23","12/4/2026 22:56:10","285.14","104.76","3863.16","31288.26"
"22353","18/7/2022 00:00:00","35.8857",,"25.3","12/4/2026 22:56:10","282.73","103.98","3830.85","31072.61"
"22354","19/7/2022 00:00:00","39.3143",,"24.5","12/4/2026 22:56:10","291.43","108.73","3936.69","31827.05"
"22355","20/7/2022 00:00:00","44.0857",,"23.88","12/4/2026 22:56:10","296.05","111.3","3959.9","31874.84"
"22356","21/7/2022 00:00:00","48.2",,"23.11","12/4/2026 22:56:10","300.3","113.16","3998.95","32036.9"
"22357","22/7/2022 00:00:00","42.4286",,"23.03","12/4/2026 22:56:10","295.03","110.6","3961.63","31899.29"
"22359","25/7/2022 00:00:00","42.2",,"23.36","12/4/2026 22:56:10","293.35","109.92","3966.84","31990.04"
"22360","26/7/2022 00:00:00","42",,"24.69","12/4/2026 22:56:10","287.59","108.26","3921.05","31761.54"
"22361","27/7/2022 00:00:00","46.6286",,"23.24","12/4/2026 22:56:10","299.74","113.33","4023.61","32197.59"
"22362","28/7/2022 00:00:00","48.4857",,"22.33","12/4/2026 22:56:10","302.67","114.71","4072.43","32529.63"
"22363","29/7/2022 00:00:00","52.4",,"21.33","12/4/2026 22:56:10","308.19","115.67","4130.29","32845.13"
"22365","1/8/2022 00:00:00","59.0857",,"22.84","12/4/2026 22:56:10","308","115.9","4118.63","32798.4"
"22366","2/8/2022 00:00:00","57.3714",,"23.93","12/4/2026 22:56:10","307.09","115.67","4091.19","32396.17"
"22367","3/8/2022 00:00:00","60.2571",,"21.95","12/4/2026 22:56:10","315.45","118.43","4155.17","32812.5"
"22368","4/8/2022 00:00:00","61.5143",,"21.44","12/4/2026 22:56:10","316.92","119.64","4151.94","32726.82"
"22369","5/8/2022 00:00:00","63.3143",,"21.15","12/4/2026 22:56:10","314.33","118.82","4145.19","32803.47"
"22371","8/8/2022 00:00:00","64.7429",,"21.29","12/4/2026 22:56:10","313.32","116.77","4140.06","32832.54"
"22372","9/8/2022 00:00:00","64.4571",,"21.77","12/4/2026 22:56:10","309.77","111.88","4122.47","32774.41"
"22373","10/8/2022 00:00:00","65.1143",,"19.74","12/4/2026 22:56:10","318.42","116.41","4210.24","33309.51"
"22374","11/8/2022 00:00:00","65.8286",,"20.2","12/4/2026 22:56:10","316.61","116.39","4207.27","33336.67"
"22375","12/8/2022 00:00:00","68.0286",,"19.53","12/4/2026 22:56:10","322.78","119.67","4280.15","33761.05"
"22377","15/8/2022 00:00:00","66.8286",,"19.95","12/4/2026 22:56:10","325.38","120.22","4297.14","33912.44"
"22378","16/8/2022 00:00:00","67.9429",,"19.69","12/4/2026 22:56:10","324.62","118.86","4305.2","34152.01"
"22379","17/8/2022 00:00:00","67.1429",,"19.9","12/4/2026 22:56:10","320.92","116.31","4274.04","33980.32"
"22380","18/8/2022 00:00:00","66.3714",,"19.56","12/4/2026 22:56:10","321.69","117.93","4283.74","33999.04"
"22381","19/8/2022 00:00:00","63.7143",,"20.6","12/4/2026 22:56:10","315.42","114.61","4228.48","33706.74"
"22383","22/8/2022 00:00:00","60.3143",,"23.8","12/4/2026 22:56:10","307.12","110.62","4137.99","33063.61"
"22384","23/8/2022 00:00:00","57.4286",,"24.11","12/4/2026 22:56:10","306.86","111.33","4128.73","32909.59"
"22385","24/8/2022 00:00:00","57.5143",,"22.82","12/4/2026 22:56:10","307.75","111.26","4140.77","32969.23"
"22386","25/8/2022 00:00:00","58.2571",,"21.78","12/4/2026 22:56:10","313.19","115","4199.12","33291.78"
"22387","26/8/2022 00:00:00","55.7429",,"25.56","12/4/2026 22:56:10","300.35","108.6","4057.66","32283.4"
"22389","29/8/2022 00:00:00","54.2857",,"26.21","12/4/2026 22:56:10","297.39","106.59","4030.61","32098.99"
"22390","30/8/2022 00:00:00","49.8",,"26.21","12/4/2026 22:56:10","294.08","105.37","3986.16","31790.87"
"22391","31/8/2022 00:00:00","52.0857",,"25.87","12/4/2026 22:56:10","292.37","104.65","3955","31510.43"
"22392","1/9/2022 00:00:00","49.3714",,"25.56","12/4/2026 22:56:10","292.5","102.36","3966.85","31656.42"
"22393","2/9/2022 00:00:00","42.4571",,"25.47","12/4/2026 22:56:10","288.37","101.36","3924.26","31318.44"
"22395","6/9/2022 00:00:00","40.6286",,"26.91","12/4/2026 22:56:10","286.3","100.23","3908.19","31145.3"
"22396","7/9/2022 00:00:00","39.6286",,"24.64","12/4/2026 22:56:10","292.08","101.83","3979.87","31581.28"
"22397","8/9/2022 00:00:00","40.3714",,"23.61","12/4/2026 22:56:10","293.59","103.21","4006.18","31774.52"
"22398","9/9/2022 00:00:00","43.8",,"22.79","12/4/2026 22:56:10","300.01","105.77","4067.36","32151.71"
"22399","12/9/2022 00:00:00","47.6",,"23.87","12/4/2026 22:56:10","303.58","106.03","4110.41","32381.34"
"22400","13/9/2022 00:00:00","36.6286",,"27.27","12/4/2026 22:56:10","286.93","99.72","3932.69","31104.97"
"22401","14/9/2022 00:00:00","41.8857",,"26.16","12/4/2026 22:56:10","289.21","100.8","3946.01","31135.09"
"22402","15/9/2022 00:00:00","40.6571",,"26.27","12/4/2026 22:56:10","284.39","99.01","3901.35","30961.82"
"22403","16/9/2022 00:00:00","35.2857",,"26.3","12/4/2026 22:56:10","282.65","99.45","3873.33","30822.42"
"22404","19/9/2022 00:00:00","36.3143",,"25.76","12/4/2026 22:56:10","284.85","100.11","3899.89","31019.68"
"22405","20/9/2022 00:00:00","36.1143",,"27.16","12/4/2026 22:56:10","282.58","98.72","3855.93","30706.23"
"22406","21/9/2022 00:00:00","27.2143",,"27.99","12/4/2026 22:56:10","277.52","97.9","3789.93","30183.78"
"22407","22/9/2022 00:00:00","24.4857",,"27.35","12/4/2026 22:56:10","274.11","95.19","3757.99","30076.68"
"22408","23/9/2022 00:00:00","21.6857",,"29.92","12/4/2026 22:56:10","269.64","93.82","3693.23","29590.41"
"22409","26/9/2022 00:00:00","17.6286",,"32.26","12/4/2026 22:56:10","268.53","92.73","3655.04","29260.81"
"22410","27/9/2022 00:00:00","16.5143",,"32.6","12/4/2026 22:56:10","268.64","93.43","3647.29","29134.99"
"22411","28/9/2022 00:00:00","17.0286",,"30.18","12/4/2026 22:56:10","273.98","94.62","3719.04","29683.74"
"22412","29/9/2022 00:00:00","13.2571",,"31.84","12/4/2026 22:56:10","266.08","91.64","3640.47","29225.61"
"22413","30/9/2022 00:00:00","16.4571",,"31.62","12/4/2026 22:56:10","261.57","90.29","3585.62","28725.51"
"22414","3/10/2022 00:00:00","20.3857",,"30.1","12/4/2026 22:56:10","267.71","93.53","3678.43","29490.89"
"22415","4/10/2022 00:00:00","27.8857",,"29.07","12/4/2026 22:56:10","276.12","97.53","3790.93","30316.32"
"22416","5/10/2022 00:00:00","29.7143",,"28.55","12/4/2026 22:56:10","275.98","98.49","3783.28","30273.87"
"22417","6/10/2022 00:00:00","23.1429",,"30.52","12/4/2026 22:56:10","273.8","97.82","3744.52","29926.94"
"22418","7/10/2022 00:00:00","19.6714",,"31.36","12/4/2026 22:56:10","263.37","91.99","3639.66","29296.79"
"22419","10/10/2022 00:00:00","19.4",,"32.45","12/4/2026 22:56:10","260.74","88.91","3612.39","29202.88"
"22420","11/10/2022 00:00:00","16.8857",,"33.63","12/4/2026 22:56:10","257.16","86.11","3588.84","29239.19"
"22421","12/10/2022 00:00:00","15.9429",,"33.57","12/4/2026 22:56:10","257.07","85.59","3577.03","29210.85"
"22422","13/10/2022 00:00:00","19.3714",,"31.94","12/4/2026 22:56:10","263.1","88.21","3669.91","30038.72"
"22423","14/10/2022 00:00:00","16.4571",,"32.02","12/4/2026 22:56:10","255.19","84.45","3583.07","29634.83"
"22424","17/10/2022 00:00:00","23.4",,"31.37","12/4/2026 22:56:10","263.62","86.45","3677.95","30185.82"
"22425","18/10/2022 00:00:00","28.8",,"30.5","12/4/2026 22:56:10","265.7","86.47","3719.98","30523.8"
"22426","19/10/2022 00:00:00","29.4286",,"30.76","12/4/2026 22:56:10","264.73","87.17","3695.16","30423.81"
"22427","20/10/2022 00:00:00","39.0857",,"29.98","12/4/2026 22:56:10","263.38","87.86","3665.78","30333.59"
"22428","21/10/2022 00:00:00","43.7429",,"29.69","12/4/2026 22:56:10","269.56","90.89","3752.75","31082.56"
"22429","24/10/2022 00:00:00","47.2286",,"29.85","12/4/2026 22:56:10","272.52","91.18","3797.34","31499.62"
"22430","25/10/2022 00:00:00","51.3714",,"28.46","12/4/2026 22:56:10","278.16","92.62","3859.11","31836.74"
"22431","26/10/2022 00:00:00","53.8",,"27.28","12/4/2026 22:56:10","272.01","91.71","3830.6","31839.11"
"22432","27/10/2022 00:00:00","54.5714",,"27.39","12/4/2026 22:56:10","267.06","90.57","3807.3","32033.28"
"22433","28/10/2022 00:00:00","57.1143",,"25.75","12/4/2026 22:56:10","275.23","94.02","3901.06","32861.8"
"22435","31/10/2022 00:00:00","64.0571",,"25.88","12/4/2026 22:56:10","272.03","92.29","3871.98","32732.95"
"22436","1/11/2022 00:00:00","63.5143",,"25.81","12/4/2026 22:56:10","269.25","92.93","3856.1","32653.2"
"22437","2/11/2022 00:00:00","55.2857",,"25.86","12/4/2026 22:56:10","260.02","90.26","3759.69","32147.76"
"22438","3/11/2022 00:00:00","55.5143",,"25.3","12/4/2026 22:56:10","254.94","89.21","3719.89","32001.25"
"22439","4/11/2022 00:00:00","56.5143",,"24.55","12/4/2026 22:56:10","259.04","93.35","3770.55","32403.22"
"22441","7/11/2022 00:00:00","59.6571",,"24.35","12/4/2026 22:56:10","261.89","95.2","3806.8","32827"
"22442","8/11/2022 00:00:00","57.9429",,"25.54","12/4/2026 22:56:10","263.8","97.25","3828.11","33160.83"
"22443","9/11/2022 00:00:00","54",,"26.09","12/4/2026 22:56:10","257.71","94.61","3748.57","32513.94"
"22444","10/11/2022 00:00:00","60.3429",,"23.53","12/4/2026 22:56:10","276.73","104.27","3956.37","33715.37"
"22445","11/11/2022 00:00:00","63.7429",,"22.52","12/4/2026 22:56:10","281.83","107.69","3992.93","33747.86"
"22447","14/11/2022 00:00:00","62.6857",,"23.73","12/4/2026 22:56:10","279.36","106.67","3957.25","33536.7"
"22448","15/11/2022 00:00:00","66.9143",,"24.54","12/4/2026 22:56:10","283.23","110.03","3991.73","33592.92"
"22449","16/11/2022 00:00:00","65.0857",,"24.11","12/4/2026 22:56:10","279.36","106.07","3958.79","33553.83"
"22450","17/11/2022 00:00:00","61.4857",,"23.93","12/4/2026 22:56:10","278.75","106.87","3946.56","33546.32"
"22451","18/11/2022 00:00:00","60.3429",,"23.12","12/4/2026 22:56:10","278.76","107.07","3965.34","33745.69"
"22453","21/11/2022 00:00:00","60.9714",,"22.36","12/4/2026 22:56:10","275.89","105.19","3949.94","33700.28"
"22454","22/11/2022 00:00:00","60.8",,"21.29","12/4/2026 22:56:10","279.86","108.25","4003.58","34098.1"
"22455","23/11/2022 00:00:00","64.2571",,"20.35","12/4/2026 22:56:10","282.67","109.19","4027.26","34194.06"
"22457","25/11/2022 00:00:00","63.0857",,"20.5","12/4/2026 22:56:10","280.81","107.91","4026.12","34347.03"
"22459","28/11/2022 00:00:00","59.7429",,"22.21","12/4/2026 22:56:10","276.69","105.36","3963.94","33849.46"
"22460","29/11/2022 00:00:00","58.1714",,"21.89","12/4/2026 22:56:10","274.6","105.08","3957.63","33852.53"
"22461","30/11/2022 00:00:00","73.9714",,"20.58","12/4/2026 22:56:10","287.11","111.07","4080.11","34589.77"
"22462","1/12/2022 00:00:00","75.6",,"19.84","12/4/2026 22:56:10","287.47","110.71","4076.57","34395.01"
"22463","2/12/2022 00:00:00","68.1429",,"19.06","12/4/2026 22:56:10","286.32","109.19","4071.7","34429.88"
"22465","5/12/2022 00:00:00","65.0857",,"20.75","12/4/2026 22:56:10","281.52","107.89","3998.84","33947.1"
"22466","6/12/2022 00:00:00","61.8286",,"22.17","12/4/2026 22:56:10","275.68","105.53","3941.26","33596.34"
"22467","7/12/2022 00:00:00","58.4286",,"22.68","12/4/2026 22:56:10","274.56","105.5","3933.92","33597.92"
"22468","8/12/2022 00:00:00","55.6857",,"22.29","12/4/2026 22:56:10","277.81","108.19","3963.51","33781.48"
"22469","9/12/2022 00:00:00","52.0857",,"22.83","12/4/2026 22:56:10","276.04","107.32","3934.38","33476.46"
"22471","12/12/2022 00:00:00","57.2",,"25","12/4/2026 22:56:10","279.5","109.23","3990.56","34005.04"
"22472","13/12/2022 00:00:00","59.1714",,"22.55","12/4/2026 22:56:10","282.5","111.05","4019.65","34108.64"
"22473","14/12/2022 00:00:00","60.9429",,"21.14","12/4/2026 22:56:10","280.41","109.14","3995.32","33966.35"
"22474","15/12/2022 00:00:00","60.1429",,"22.83","12/4/2026 22:56:10","270.99","104.98","3895.75","33202.22"
"22475","16/12/2022 00:00:00","44.1429",,"22.62","12/4/2026 22:56:10","268.41","104.17","3852.36","32920.46"
"22477","19/12/2022 00:00:00","39.9714",,"22.42","12/4/2026 22:56:10","264.64","102.94","3817.66","32757.54"
"22478","20/12/2022 00:00:00","38.3143",,"21.48","12/4/2026 22:56:10","264.43","102.43","3821.62","32849.74"
"22479","21/12/2022 00:00:00","38.5429",,"20.07","12/4/2026 22:56:10","268.27","104.72","3878.44","33376.48"
"22480","22/12/2022 00:00:00","37",,"21.97","12/4/2026 22:56:10","261.71","100.38","3822.39","33027.49"
"22481","23/12/2022 00:00:00","39.5143",,"20.87","12/4/2026 22:56:10","262.29","100.37","3844.82","33203.93"
"22483","27/12/2022 00:00:00","39.9429",,"21.65","12/4/2026 22:56:10","258.59","98.58","3829.25","33241.56"
"22484","28/12/2022 00:00:00","35.5143",,"22.14","12/4/2026 22:56:10","255.17","97.32","3783.22","32875.71"
"22485","29/12/2022 00:00:00","37.1429",,"21.44","12/4/2026 22:56:10","261.39","100.5","3849.28","33220.8"
"22486","30/12/2022 00:00:00","36.5143",,"21.67","12/4/2026 22:56:10","261.23","100.11","3839.5","33147.25"
"22488","3/1/2023 00:00:00","36.6",,"22.9","12/4/2026 22:56:10","259.47","99.34","3824.14","33136.37"
"22489","4/1/2023 00:00:00","39.8571",,"22.01","12/4/2026 22:56:10","260.7","101.86","3852.97","33269.77"
"22490","5/1/2023 00:00:00","44.1714",,"22.46","12/4/2026 22:56:10","256.62","100.04","3808.1","32930.08"
"22491","6/1/2023 00:00:00","45.7143",,"21.13","12/4/2026 22:56:10","263.71","104.41","3895.08","33630.61"
"22493","9/1/2023 00:00:00","47.2",,"21.97","12/4/2026 22:56:10","265.41","106.69","3892.09","33517.65"
"22494","10/1/2023 00:00:00","49.6571",,"20.58","12/4/2026 22:56:10","267.66","108.07","3919.25","33704.1"
"22495","11/1/2023 00:00:00","54.2286",,"21.09","12/4/2026 22:56:10","272.29","109.34","3969.61","33973.01"
"22496","12/1/2023 00:00:00","56.6857",,"18.83","12/4/2026 22:56:10","273.76","110.98","3983.17","34189.97"
"22497","13/1/2023 00:00:00","61.3143",,"18.35","12/4/2026 22:56:10","275.65","111.38","3999.09","34302.61"
"22499","17/1/2023 00:00:00","64.1429",,"19.36","12/4/2026 22:56:10","276.21","112.04","3990.97","33910.85"
"22500","18/1/2023 00:00:00","58.4286",,"20.34","12/4/2026 22:56:10","272.61","111.34","3928.86","33296.96"
"22501","19/1/2023 00:00:00","55.4286",,"20.52","12/4/2026 22:56:10","269.94","108.61","3898.85","33044.56"
"22502","20/1/2023 00:00:00","58.5429",,"19.85","12/4/2026 22:56:10","277.32","112.15","3972.61","33375.49"
"22504","23/1/2023 00:00:00","63.6",,"19.81","12/4/2026 22:56:10","283.48","117.43","4019.81","33629.56"
"22505","24/1/2023 00:00:00","63",,"19.2","12/4/2026 22:56:10","282.91","116.6","4016.95","33733.96"
"22506","25/1/2023 00:00:00","63.8857",,"19.08","12/4/2026 22:56:10","282.28","116.72","4016.22","33743.84"
"22507","26/1/2023 00:00:00","68.0286",,"18.73","12/4/2026 22:56:10","287.78","118.81","4060.43","33949.41"
"22508","27/1/2023 00:00:00","69.2",,"18.51","12/4/2026 22:56:10","290.65","118.03","4070.56","33978.08"
"22510","30/1/2023 00:00:00","67.4571",,"19.94","12/4/2026 22:56:10","284.77","115.2","4017.77","33717.09"
"22511","31/1/2023 00:00:00","70.3429",,"19.4","12/4/2026 22:56:10","289.04","116.96","4076.6","34086.04"
"22512","1/2/2023 00:00:00","82.1714",,"17.87","12/4/2026 22:56:10","295.22","122.47","4119.21","34092.96"
"22513","2/2/2023 00:00:00","75.2",,"18.73","12/4/2026 22:56:10","305.81","125.09","4179.76","34053.94"
"22514","3/2/2023 00:00:00","76.1429",,"18.33","12/4/2026 22:56:10","300.38","122.79","4136.48","33926.01"
"22516","6/2/2023 00:00:00","75.9143",,"19.43","12/4/2026 22:56:10","297.84","120.75","4111.08","33891.02"
"22517","7/2/2023 00:00:00","76.3429",,"18.66","12/4/2026 22:56:10","304.01","124.37","4164","34156.69"
"22518","8/2/2023 00:00:00","74.6286",,"19.63","12/4/2026 22:56:10","298.6","121.94","4117.86","33949.01"
"22519","9/2/2023 00:00:00","72.6286",,"20.71","12/4/2026 22:56:10","295.96","122.42","4081.5","33699.88"
"22520","10/2/2023 00:00:00","72.4857",,"20.53","12/4/2026 22:56:10","294.02","120.36","4090.46","33869.27"
"22522","13/2/2023 00:00:00","71.8286",,"20.34","12/4/2026 22:56:10","298.73","122.17","4137.29","34245.93"
"22523","14/2/2023 00:00:00","73.2571",,"18.91","12/4/2026 22:56:10","300.94","124.8","4136.13","34089.27"
"22524","15/2/2023 00:00:00","73.6571",,"18.23","12/4/2026 22:56:10","303.24","124.8","4147.6","34128.05"
"22525","16/2/2023 00:00:00","70.7143",,"20.17","12/4/2026 22:56:10","297.55","121.41","4090.41","33696.85"
"22526","17/2/2023 00:00:00","69.4857",,"20.02","12/4/2026 22:56:10","295.45","119.75","4079.09","33826.69"
"22528","21/2/2023 00:00:00","65.9143",,"22.87","12/4/2026 22:56:10","288.46","116.11","3997.34","33129.59"
"22529","22/2/2023 00:00:00","64.1714",,"22.29","12/4/2026 22:56:10","288.67","115.55","3991.05","33045.09"
"22530","23/2/2023 00:00:00","62.6571",,"21.14","12/4/2026 22:56:10","291.2","119.64","4012.32","33153.91"
"22531","24/2/2023 00:00:00","60.6571",,"21.67","12/4/2026 22:56:10","286.32","117.5","3970.04","32816.92"
"22533","27/2/2023 00:00:00","61.2286",,"20.95","12/4/2026 22:56:10","288.37","118.03","3982.24","32889.09"
"22534","28/2/2023 00:00:00","61.2",,"20.7","12/4/2026 22:56:10","288","118.09","3970.15","32656.7"
"22535","1/3/2023 00:00:00","65.9143",,"20.58","12/4/2026 22:56:10","285.68","118.17","3951.39","32661.84"
"22536","2/3/2023 00:00:00","52.4571",,"19.59","12/4/2026 22:56:10","288.05","119.22","3981.35","33003.57"
"22537","3/3/2023 00:00:00","55.6857",,"18.49","12/4/2026 22:56:10","294","120.83","4045.64","33390.97"
"22539","6/3/2023 00:00:00","55.2571",,"18.61","12/4/2026 22:56:10","294.34","119.76","4048.42","33431.44"
"22540","7/3/2023 00:00:00","48.5143",,"19.59","12/4/2026 22:56:10","290.73","118.42","3986.37","32856.46"
"22541","8/3/2023 00:00:00","49.8286",,"19.11","12/4/2026 22:56:10","292.18","121.52","3992.01","32798.4"
"22542","9/3/2023 00:00:00","37.5429",,"22.61","12/4/2026 22:56:10","287.11","119.19","3918.32","32254.86"
"22543","10/3/2023 00:00:00","26.8857",,"24.8","12/4/2026 22:56:10","283.08","117.26","3861.59","31909.64"
"22545","13/3/2023 00:00:00","23.3571",,"26.52","12/4/2026 22:56:10","285.18","117.18","3855.76","31819.14"
"22546","14/3/2023 00:00:00","25.0857",,"23.73","12/4/2026 22:56:10","291.74","120.69","3919.29","32155.4"
"22547","15/3/2023 00:00:00","22.6857",,"26.14","12/4/2026 22:56:10","293.27","119.33","3891.93","31874.57"
"22548","16/3/2023 00:00:00","32.5714",,"22.99","12/4/2026 22:56:10","301","124.11","3960.28","32246.55"
"22549","17/3/2023 00:00:00","27",,"25.51","12/4/2026 22:56:10","299.57","123.48","3916.64","31861.98"
"22551","20/3/2023 00:00:00","30.4286",,"24.15","12/4/2026 22:56:10","300.64","124.72","3951.57","32244.58"
"22552","21/3/2023 00:00:00","43.4857",,"21.38","12/4/2026 22:56:10","304.93","125.11","4002.87","32560.6"
"22553","22/3/2023 00:00:00","41.0286",,"22.26","12/4/2026 22:56:10","300.78","124.31","3936.97","32030.11"
"22554","23/3/2023 00:00:00","38.3429",,"22.61","12/4/2026 22:56:10","304.35","127.62","3948.72","32105.25"
"22555","24/3/2023 00:00:00","37.7143",,"21.74","12/4/2026 22:56:10","305.47","125.6","3970.99","32237.53"
"22557","27/3/2023 00:00:00","40.2",,"20.6","12/4/2026 22:56:10","303.38","124.13","3977.53","32432.08"
"22558","28/3/2023 00:00:00","39.6",,"19.97","12/4/2026 22:56:10","301.77","123.27","3971.27","32394.25"
"22559","29/3/2023 00:00:00","41.4571",,"19.12","12/4/2026 22:56:10","307.27","127.11","4027.81","32717.6"
"22560","30/3/2023 00:00:00","45.2286",,"19.02","12/4/2026 22:56:10","310.18","128.93","4050.83","32859.03"
"22561","31/3/2023 00:00:00","49.4857",,"18.7","12/4/2026 22:56:10","315.34","129.83","4109.31","33274.15"
"22563","3/4/2023 00:00:00","61.4857",,"18.55","12/4/2026 22:56:10","314.57","129.09","4124.51","33601.15"
"22564","4/4/2023 00:00:00","50.2286",,"19","12/4/2026 22:56:10","313.51","127.1","4100.6","33402.38"
"22565","5/4/2023 00:00:00","52.6286",,"19.08","12/4/2026 22:56:10","310.41","124.88","4090.38","33482.72"
"22566","6/4/2023 00:00:00","55.2571",,"18.4","12/4/2026 22:56:10","312.51","124.5","4105.02","33485.29"
"22568","10/4/2023 00:00:00","57.9143",,"18.97","12/4/2026 22:56:10","312.33","126.39","4109.11","33586.52"
"22569","11/4/2023 00:00:00","58.4857",,"19.1","12/4/2026 22:56:10","310.33","125.72","4108.94","33684.79"
"22570","12/4/2023 00:00:00","60.7429",,"19.09","12/4/2026 22:56:10","307.58","123.48","4091.95","33646.5"
"22571","13/4/2023 00:00:00","63.1714",,"17.8","12/4/2026 22:56:10","313.61","124.48","4146.22","34029.69"
"22572","14/4/2023 00:00:00","65.7143",,"17.07","12/4/2026 22:56:10","313.02","124.35","4137.64","33886.47"
"22574","17/4/2023 00:00:00","67.0857",,"16.95","12/4/2026 22:56:10","313.28","124.26","4151.32","33987.18"
"22575","18/4/2023 00:00:00","65.4857",,"16.83","12/4/2026 22:56:10","313.3","124.81","4154.87","33976.63"
"22576","19/4/2023 00:00:00","67.2571",,"16.46","12/4/2026 22:56:10","313.16","123.63","4154.52","33897.01"
"22577","20/4/2023 00:00:00","64.0571",,"17.17","12/4/2026 22:56:10","310.77","123.77","4129.79","33786.62"
"22578","21/4/2023 00:00:00","63.5143",,"16.77","12/4/2026 22:56:10","311.09","122.5","4133.52","33808.96"
"22580","24/4/2023 00:00:00","63.4857",,"16.89","12/4/2026 22:56:10","310.44","121.84","4137.04","33875.4"
"22581","25/4/2023 00:00:00","57.0571",,"18.76","12/4/2026 22:56:10","304.59","117.98","4071.63","33530.83"
"22582","26/4/2023 00:00:00","52.4",,"18.84","12/4/2026 22:56:10","306.43","118.81","4055.99","33301.87"
"22583","27/4/2023 00:00:00","58.3143",,"17.03","12/4/2026 22:56:10","314.77","119.95","4135.35","33826.16"
"22584","28/4/2023 00:00:00","59.4286",,"15.78","12/4/2026 22:56:10","316.94","121.96","4169.48","34098.16"
"22585","1/5/2023 00:00:00","59.4286",,"16.08","12/4/2026 22:56:10","316.57","122.89","4167.87","34051.7"
"22586","2/5/2023 00:00:00","55.5143",,"17.78","12/4/2026 22:56:10","313.81","121.83","4119.58","33684.53"
"22587","3/5/2023 00:00:00","54.6286",,"18.34","12/4/2026 22:56:10","311.76","120.57","4090.75","33414.24"
"22588","4/5/2023 00:00:00","49.6",,"20.09","12/4/2026 22:56:10","310.66","120.17","4061.22","33127.74"
"22589","5/5/2023 00:00:00","53.8857",,"17.19","12/4/2026 22:56:10","317.26","122.71","4136.25","33674.38"
"22590","8/5/2023 00:00:00","57.1429",,"16.98","12/4/2026 22:56:10","318.05","123.39","4138.12","33618.69"
"22591","9/5/2023 00:00:00","59.5714",,"17.71","12/4/2026 22:56:10","316.03","121.48","4119.17","33561.81"
"22592","10/5/2023 00:00:00","59.9714",,"16.94","12/4/2026 22:56:10","319.47","122.47","4137.64","33531.33"
"22593","11/5/2023 00:00:00","59.0571",,"16.93","12/4/2026 22:56:10","320.51","121.39","4130.62","33309.51"
"22594","12/5/2023 00:00:00","57.3429",,"17.03","12/4/2026 22:56:10","319.37","121.25","4124.08","33300.62"
"22595","15/5/2023 00:00:00","57.2571",,"17.12","12/4/2026 22:56:10","321.09","124.42","4136.28","33348.6"
"22596","16/5/2023 00:00:00","55.2857",,"17.99","12/4/2026 22:56:10","321.46","124.39","4109.9","33012.14"
"22597","17/5/2023 00:00:00","60.2571",,"16.87","12/4/2026 22:56:10","325.35","127.76","4158.77","33420.77"
"22598","18/5/2023 00:00:00","64.9143",,"16.05","12/4/2026 22:56:10","331.39","132.24","4198.05","33535.91"
"22599","19/5/2023 00:00:00","65.4571",,"16.81","12/4/2026 22:56:10","330.65","131.51","4191.98","33426.63"
"22600","22/5/2023 00:00:00","67.8571",,"17.21","12/4/2026 22:56:10","331.76","131.4","4192.63","33286.58"
"22601","23/5/2023 00:00:00","65.8",,"18.53","12/4/2026 22:56:10","327.55","129.5","4145.58","33055.51"
"22602","24/5/2023 00:00:00","61.8286",,"20.03","12/4/2026 22:56:10","325.87","127.6","4115.24","32799.92"
"22603","25/5/2023 00:00:00","62.6857",,"19.14","12/4/2026 22:56:10","333.8","138.57","4151.28","32764.65"
"22604","26/5/2023 00:00:00","65.7143",,"17.95","12/4/2026 22:56:10","342.33","145.38","4205.45","33093.34"
"22605","30/5/2023 00:00:00","66.0857",,"17.46","12/4/2026 22:56:10","343.88","146.08","4205.52","33042.78"
"22606","31/5/2023 00:00:00","64.1714",,"17.94","12/4/2026 22:56:10","341.92","142.39","4179.83","32908.27"
"22607","1/6/2023 00:00:00","68.0571",,"15.65","12/4/2026 22:56:10","345.87","144.53","4221.02","33061.57"
